id|setid|long_ft|short_ft|row|col|block|dbh|year|site|name|Nline|NEline|Eline|SEline|Sline|SWline|Wline|NWline|Line_Index|Area_Index|sName2|N_DBH|NE_DBH|E_DBH|SE_DBH|S_DBH|SW_DBH|W_DBH|NW_DBH|sName3|DBH_Count|cDbh_Sum|cDBH_AVG|DBH_Ratio|Sum_DBH_Ratio1_sD|Sum_DBH_Ratio2_cD|BA_Ratio|Sum_BA_Ratio|sDBH_x_AvgcDBH
94|1|9|9|10|5|5|4.3|2013|U07m|84XAA04|4.3|8.0|3.4|9.8|2.8|12.7|5.5|9.0|55.43|111.2|84XAA04|4.8|2.5|7.2|1.3|9.7|0.0|2.7|1.8|84XAA04|7|30.0|3.75|1.15|6.98|10.95|0.79|10.14|16.13
95|1|9|9|11|5|5|9.7|2013|U07m|84XAA04|6.2|7.3|7.9|8.0|4.8|12.7|9.0|10.0|66.03|188.8|84XAA04|4.3|7.2|1.3|5.7|8.3|0.0|0.0|2.7|84XAA04|6|29.5|3.69|2.63|3.04|17.53|4.17|1.92|35.77
96|1|9|9|12|5|5|8.3|2013|U07m|84XAA04|4.2|11.0|5.3|12.7|6.7|7.9|9.0|12.7|69.5|193.78|84XAA04|9.7|1.3|5.7|0.0|2.9|5.1|0.0|0.0|84XAA04|5|24.7|3.09|2.69|2.98|13.19|3.39|2.36|25.63
97|1|9|9|13|5|5|2.9|2013|U07m|17XGA04|2.3|4.3|9.0|12.7|3.3|12.7|3.3|12.7|60.33|126.9|17XGA04|8.3|5.7|0.0|0.0|5.1|0.0|5.1|0.0|17XGA04|4|24.2|3.03|0.96|8.34|2.0|0.44|18.24|8.77
98|1|9|9|14|5|5|5.1|2013|U07m|17XGA04|5.7|12.7|9.0|12.7|3.9|5.3|9.0|6.4|64.77|181.73|17XGA04|2.9|0.0|0.0|0.0|6.7|7.1|0.0|5.1|17XGA04|4|21.8|2.72|1.87|4.27|4.24|1.6|4.99|13.9
99|1|9|9|15|5|5|6.7|2013|U07m|17XGA04|5.1|12.7|9.0|8.9|5.2|5.9|4.4|12.7|63.89|170.55|17XGA04|5.1|0.0|0.0|2.9|5.0|7.7|7.1|0.0|17XGA04|5|27.8|3.47|1.93|4.15|6.78|2.12|3.77|23.28
100|1|9|9|16|5|5|5.0|2013|U07m|17XGA04|3.8|12.7|5.7|6.8|9.0|7.5|3.5|5.3|54.4|125.44|17XGA04|6.7|0.0|2.9|4.3|0.0|3.5|7.7|7.1|17XGA04|6|32.2|4.02|1.24|6.44|6.42|1.03|7.75|20.12
101|1|9|9|17|5|5|0.0|2013|U07m|85XAA04|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|85XAA04|5.0|2.9|4.3|6.8|3.7|8.4|3.5|7.7|85XAA04|8|42.3|5.29|0.0|0.0|0.0|0.0|0.0|0.0
102|1|9|9|18|5|5|3.7|2013|U07m|85XAA04|9.0|5.9|3.2|4.8|5.9|4.8|2.8|6.5|42.91|82.78|85XAA04|0.0|4.3|6.8|6.1|1.9|6.1|8.4|3.5|85XAA04|7|37.1|4.64|0.8|10.03|6.06|0.49|16.48|17.16
103|1|9|9|19|5|5|1.9|2013|U07m|85XAA04|3.1|2.8|2.1|2.7|9.0|3.2|2.1|2.3|27.36|32.64|85XAA04|3.7|6.8|6.1|7.0|0.0|5.7|6.1|8.4|85XAA04|7|43.8|5.47|0.35|23.05|2.25|0.1|79.34|10.4
104|1|9|9|20|5|5|0.0|2013|U07m|85XAA04|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|85XAA04|1.9|6.1|7.0|7.5|6.9|7.7|5.7|6.1|85XAA04|8|48.9|6.11|0.0|0.0|0.0|0.0|0.0|0.0
105|1|9|9|21|5|5|6.9|2013|U07m|NM6|9.0|6.3|4.3|12.7|9.0|12.7|4.3|7.0|65.31|181.94|NM6|0.0|7.0|7.5|0|0|0|7.7|5.7|NM6|4|27.9|3.49|1.98|4.04|4.01|1.93|4.14|24.06
106|1|9|9|1|6|6|9.2|2013|U07m|81XAA04|9.0|12.7|4.7|6.8|5.2|7.3|7.0|12.7|65.34|188.3|81XAA04|0|0|8.5|8.1|6.7|6.9|2.7|0|81XAA04|5|32.9|4.11|2.24|3.58|8.33|2.85|2.81|37.84
107|1|9|9|2|6|6|6.7|2013|U07m|81XAA04|3.8|5.6|4.1|6.0|4.2|7.4|4.4|9.1|44.69|82.54|81XAA04|9.2|8.5|8.1|7.4|7.5|4.8|6.9|2.7|81XAA04|8|55.1|6.89|0.97|8.22|8.99|0.87|9.17|46.15
108|1|9|9|3|6|6|7.5|2013|U07m|81XAA04|4.8|6.1|4.5|6.1|9.0|5.4|5.5|6.6|47.99|100.8|81XAA04|6.7|8.1|7.4|8.2|0.0|10.2|4.8|6.9|81XAA04|7|52.3|6.54|1.15|6.97|7.36|1.11|7.24|49.03
109|1|9|9|4|6|6|0.0|2013|U07m|81XAA04|0.0|0.0|0.0|0|0.0|0|0.0|0.0|0|0|81XAA04|7.5|7.4|8.2|0.0|5.7|0.0|10.2|4.8|81XAA04|6|43.8|5.47|0.0|0.0|0.0|0.0|0.0|0.0
110|1|9|9|5|6|6|5.7|2013|U07m|82XAA04|9.0|5.2|9.0|12.7|3.8|12.7|9.0|4.6|66.01|177.2|82XAA04|0.0|8.2|0.0|0.0|7.9|0.0|0.0|10.2|82XAA04|3|26.3|3.29|1.73|4.61|1.98|1.11|7.19|18.74
111|1|9|9|6|6|6|7.9|2013|U07m|82XAA04|5.2|12.7|9.0|8.5|4.8|12.7|9.0|12.7|74.74|231.76|82XAA04|5.7|0.0|0.0|3.9|6.9|0.0|0.0|0.0|82XAA04|3|16.5|2.06|3.83|2.09|4.56|5.24|1.53|16.29
112|1|9|9|7|6|6|6.9|2013|U07m|82XAA04|4.2|12.7|5.8|8.9|4.8|12.7|9.0|12.7|70.78|199.15|82XAA04|7.9|0.0|3.9|3.0|6.1|0.0|0.0|0.0|82XAA04|4|20.9|2.61|2.64|3.03|6.07|3.08|2.6|18.03
113|1|9|9|8|6|6|6.1|2013|U07m|82XAA04|4.2|7.8|6.0|7.2|6.4|7.1|9.0|12.7|60.44|157.96|82XAA04|6.9|3.9|3.0|4.7|2.5|4.8|0.0|0.0|82XAA04|6|25.8|3.23|1.89|4.23|9.49|2.42|3.31|19.67
114|1|9|9|9|6|6|2.5|2013|U07m|18XAG04|2.6|5.8|3.1|5.0|2.3|4.7|3.1|12.7|39.31|55.89|18XAG04|6.1|3.0|4.7|3.9|7.2|4.3|4.8|0.0|18XAG04|7|34.0|4.25|0.59|13.6|3.87|0.28|28.3|10.63
115|1|9|9|10|6|6|7.2|2013|U07m|18XAG04|6.7|7.7|5.8|7.0|7.6|5.4|5.6|7.6|53.53|126.05|18XAG04|2.5|4.7|3.9|5.9|1.3|9.7|4.3|4.8|18XAG04|8|37.1|4.64|1.55|5.15|16.93|1.92|4.16|33.39
116|1|9|9|11|6|6|1.3|2013|U07m|18XAG04|1.4|3.2|1.6|12.7|1.7|1.7|1.1|3.0|26.32|22.43|18XAG04|7.2|3.9|5.9|0.0|5.7|8.3|9.7|4.3|18XAG04|7|45.0|5.63|0.23|34.62|1.56|0.04|186.88|7.31
117|1|9|9|12|6|6|5.7|2013|U07m|18XAG04|7.3|6.3|9.0|5.0|9.0|8.4|3.7|4.7|53.36|123.81|18XAG04|1.3|5.9|0.0|8.9|0.0|2.9|8.3|9.7|18XAG04|6|37.0|4.63|1.23|6.49|9.23|0.91|8.84|26.36
118|1|9|9|13|6|6|0.0|2013|U07m|1XTE04|0.0|0|0.0|0.0|0|0.0|0.0|0.0|0|0|1XTE04|5.7|0.0|8.9|7.5|0.0|5.1|2.9|8.3|1XTE04|6|38.4|4.8|0.0|0.0|0.0|0.0|0.0|0.0
119|1|9|9|14|6|6|0.0|2013|U07m|1XTE04|0|0.0|0.0|0.0|0|0.0|0.0|0.0|0|0|1XTE04|0.0|8.9|7.5|8.2|0.0|6.7|5.1|2.9|1XTE04|6|39.3|4.91|0.0|0.0|0.0|0.0|0.0|0.0
120|1|9|9|15|6|6|0.0|2013|U07m|1XTE04|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|1XTE04|0.0|7.5|8.2|9.9|2.9|5.0|6.7|5.1|1XTE04|7|45.3|5.66|0.0|0.0|0.0|0.0|0.0|0.0
121|1|9|9|16|6|6|2.9|2013|U07m|1XTE04|9.0|3.3|2.0|12.7|3.6|12.7|3.3|3.8|50.59|86.37|1XTE04|0.0|8.2|9.9|0.0|4.3|0.0|5.0|6.7|1XTE04|5|34.1|4.26|0.68|11.76|2.33|0.27|30.16|12.36
122|1|9|9|17|6|6|4.3|2013|U07m|82XAA04|5.4|3.9|9.0|5.9|3.5|6.8|9.0|5.9|49.33|105.68|82XAA04|2.9|9.9|0.0|5.0|6.8|3.7|0.0|5.0|82XAA04|6|33.3|4.16|1.03|7.74|5.43|0.68|11.7|17.9
123|1|9|9|18|6|6|6.8|2013|U07m|82XAA04|5.5|12.7|5.2|7.7|4.7|9.9|5.8|12.7|64.34|163.27|82XAA04|4.3|0.0|5.0|4.5|6.1|1.9|3.7|0.0|82XAA04|6|25.5|3.19|2.13|3.75|10.98|3.13|2.56|21.67
124|1|9|9|19|6|6|6.1|2013|U07m|82XAA04|4.3|7.0|5.2|5.5|4.2|12.7|6.9|7.9|53.64|122.46|82XAA04|6.8|5.0|4.5|8.0|7.0|0.0|1.9|3.7|82XAA04|7|36.9|4.61|1.32|6.05|9.97|1.34|5.96|28.14
125|1|9|9|20|6|6|7.0|2013|U07m|82XAA04|4.8|7.7|4.2|8.7|4.3|6.4|9.0|10.0|55.17|129.93|82XAA04|6.1|4.5|8.0|3.3|7.5|6.9|0.0|1.9|82XAA04|7|38.2|4.78|1.47|5.46|11.33|1.63|4.89|33.43
126|1|9|9|21|6|6|7.5|2013|U07m|NM6|4.7|6.2|6.3|12.7|9.0|12.7|4.7|12.7|68.94|196.01|NM6|7.0|8.0|3.3|0|0|0|6.9|0.0|NM6|4|25.2|3.15|2.38|3.36|5.37|2.62|3.05|23.63
127|1|9|9|1|7|7|8.5|2013|U07m|83XAA04|9.0|12.7|7.0|12.7|4.6|7.1|4.3|12.7|70.25|206.83|83XAA04|0|0|2.4|0.0|8.1|6.7|9.2|0|83XAA04|4|26.4|3.3|2.58|3.11|6.78|2.88|2.78|28.05
128|1|9|9|2|7|7|8.1|2013|U07m|83XAA04|4.4|9.8|9.0|10.7|4.7|6.6|4.9|6.0|56.15|140.65|83XAA04|8.5|2.4|0.0|1.5|7.4|7.5|6.7|9.2|83XAA04|7|43.2|5.4|1.5|5.33|13.99|1.64|4.89|43.74
129|1|9|9|3|7|7|7.4|2013|U07m|83XAA04|4.3|12.7|7.5|9.6|4.3|12.7|4.5|6.7|62.27|152.97|83XAA04|8.1|0.0|1.5|2.4|8.2|0.0|7.5|6.7|83XAA04|6|34.4|4.3|1.72|4.65|11.92|1.81|4.42|31.82
130|1|9|9|4|7|7|8.2|2013|U07m|83XAA04|4.7|10.8|7.0|7.3|9.0|7.5|9.0|6.6|61.96|166.02|83XAA04|7.4|1.5|2.4|6.0|0.0|5.7|0.0|7.5|83XAA04|6|30.5|3.81|2.15|3.72|13.89|2.87|2.79|31.26
131|1|9|9|5|7|7|0.0|2013|U07m|2XT4E04|0.0|0.0|0.0|0.0|0|0.0|0.0|0|0|0|2XT4E04|8.2|2.4|6.0|2.6|0.0|7.9|5.7|0.0|2XT4E04|6|32.8|4.1|0.0|0.0|0.0|0.0|0.0|0.0
132|1|9|9|6|7|7|0.0|2013|U07m|2XT4E04|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|2XT4E04|0.0|6.0|2.6|2.2|3.9|6.9|7.9|5.7|2XT4E04|7|35.2|4.4|0.0|0.0|0.0|0.0|0.0|0.0
133|1|9|9|7|7|7|3.9|2013|U07m|2XT4E04|9.0|7.6|5.8|5.4|5.1|5.0|3.3|4.2|45.29|93.37|2XT4E04|0.0|2.6|2.2|5.3|3.0|6.1|6.9|7.9|2XT4E04|7|34.0|4.25|0.92|8.72|7.01|0.62|12.88|16.57
134|1|9|9|8|7|7|3.0|2013|U07m|2XT4E04|3.9|7.3|3.3|3.7|3.5|6.9|3.0|3.9|35.49|52.74|2XT4E04|3.9|2.2|5.3|7.3|4.7|2.5|6.1|6.9|2XT4E04|8|38.9|4.86|0.62|12.97|5.87|0.34|23.84|14.59
135|1|9|9|9|7|7|4.7|2013|U07m|17XGA04|5.5|6.0|3.5|5.8|4.9|5.0|5.9|5.5|42.11|77.69|17XGA04|3.0|5.3|7.3|5.7|3.9|7.2|2.5|6.1|17XGA04|8|41.0|5.13|0.92|8.72|8.43|0.76|10.56|24.09
136|1|9|9|10|7|7|3.9|2013|U07m|17XGA04|4.1|4.4|3.7|4.5|3.6|9.5|3.2|7.8|40.73|66.3|17XGA04|4.7|7.3|5.7|7.1|5.9|1.3|7.2|2.5|17XGA04|8|41.7|5.21|0.75|10.69|8.36|0.48|16.63|20.33
137|1|9|9|11|7|7|5.9|2013|U07m|17XGA04|5.4|6.5|4.1|6.4|9.0|6.5|7.4|5.7|50.92|114.6|17XGA04|3.9|5.7|7.1|5.9|0.0|5.7|1.3|7.2|17XGA04|7|36.8|4.6|1.28|6.24|10.77|1.27|6.29|27.14
138|1|9|9|12|7|7|0.0|2013|U07m|17XGA04|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0|0|17XGA04|5.9|7.1|5.9|6.5|8.9|0.0|5.7|1.3|17XGA04|7|41.3|5.16|0.0|0.0|0.0|0.0|0.0|0.0
139|1|9|9|13|7|7|8.9|2013|U07m|83XAA04|9.0|7.7|5.2|7.8|4.9|12.7|9.0|7.8|63.98|177.95|83XAA04|0.0|5.9|6.5|5.7|7.5|0.0|0.0|5.7|83XAA04|5|31.3|3.91|2.27|3.52|7.19|3.2|2.5|34.82
140|1|9|9|14|7|7|7.5|2013|U07m|83XAA04|4.1|6.8|5.1|12.7|4.3|12.7|9.0|12.7|67.53|183.48|83XAA04|8.9|6.5|5.7|0.0|8.2|0.0|0.0|0.0|83XAA04|4|29.3|3.66|2.05|3.91|4.23|2.03|3.93|27.47
141|1|9|9|15|7|7|8.2|2013|U07m|83XAA04|4.7|7.5|9.0|8.9|4.1|9.4|9.0|12.7|65.34|182.74|83XAA04|7.5|5.7|0.0|3.5|9.9|2.9|0.0|0.0|83XAA04|5|29.5|3.69|2.22|3.6|8.53|2.59|3.08|30.24
142|1|9|9|16|7|7|9.9|2013|U07m|83XAA04|4.9|12.7|6.6|7.9|9.0|8.9|7.0|12.7|69.74|199.2|83XAA04|8.2|0.0|3.5|6.1|0.0|4.3|2.9|0.0|83XAA04|5|25.0|3.12|3.17|2.53|11.37|5.46|1.47|30.94
143|1|9|9|17|7|7|0.0|2013|U07m|81XAA04|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|81XAA04|9.9|3.5|6.1|6.6|5.0|6.8|4.3|2.9|81XAA04|8|45.1|5.64|0.0|0.0|0.0|0.0|0.0|0.0
144|1|9|9|18|7|7|5.0|2013|U07m|81XAA04|9.0|5.7|3.9|12.7|4.7|5.7|3.8|6.8|52.47|113.21|81XAA04|0.0|6.1|6.6|0.0|4.5|6.1|6.8|4.3|81XAA04|6|34.4|4.3|1.16|6.88|5.41|0.99|8.12|21.5
145|1|9|9|19|7|7|4.5|2013|U07m|81XAA04|4.3|5.2|9.0|6.4|3.2|5.0|3.8|5.1|41.9|78.66|81XAA04|5.0|6.6|0.0|4.5|8.0|7.0|6.1|6.8|81XAA04|7|44.0|5.5|0.82|9.78|5.19|0.57|14.09|24.75
146|1|9|9|20|7|7|8.0|2013|U07m|81XAA04|5.8|12.7|5.8|9.2|6.4|6.6|4.8|7.2|58.38|144.09|81XAA04|4.5|0.0|4.5|3.1|3.3|7.5|7.0|6.1|81XAA04|7|36.0|4.5|1.78|4.5|12.08|2.52|3.18|36.0
147|1|9|9|21|7|7|3.3|2013|U07m|85XAA04|2.6|5.4|4.6|12.7|9.0|12.7|2.7|4.1|53.94|135.85|85XAA04|8.0|4.5|3.1|0|0|0|7.5|7.0|85XAA04|5|30.1|3.76|0.88|9.12|3.12|0.44|18.28|12.42
148|1|9|9|1|8|8|2.4|2013|U07m|1XTE04|9.0|12.7|9.0|12.7|9.0|2.9|2.0|12.7|70.07|222.71|1XTE04|0|0|0.0|0.0|0.0|8.1|8.5|0|1XTE04|2|16.6|2.08|1.16|6.92|0.58|0.33|23.93|4.98
149|1|9|9|2|8|8|0.0|2013|U07m|1XTE04|0.0|0|0|0|0.0|0.0|0.0|0.0|0|0|1XTE04|2.4|0.0|0.0|0.0|1.5|7.4|8.1|8.5|1XTE04|5|27.9|3.49|0.0|0.0|0.0|0.0|0.0|0.0
150|1|9|9|3|8|8|1.5|2013|U07m|1XTE04|9.0|12.7|9.0|12.7|3.5|2.0|1.5|2.0|52.39|147.94|1XTE04|0.0|0.0|0.0|0.0|2.4|8.2|7.4|8.1|1XTE04|4|26.1|3.26|0.46|17.4|1.2|0.09|85.94|4.89
151|1|9|9|4|8|8|2.4|2013|U07m|1XTE04|5.5|12.7|9.0|2.8|2.6|12.7|2.0|3.1|50.5|105.87|1XTE04|1.5|0.0|0.0|8.6|6.0|0.0|8.2|7.4|1XTE04|5|31.7|3.96|0.61|13.21|2.9|0.2|40.66|9.51
152|1|9|9|5|8|8|6.0|2013|U07m|18XAG04|6.4|12.7|3.7|5.2|6.3|12.7|9.0|5.4|61.44|161.99|18XAG04|2.4|0.0|8.6|8.7|2.6|0.0|0.0|8.2|18XAG04|5|30.5|3.81|1.57|5.08|6.93|1.26|6.37|22.88
153|1|9|9|6|8|8|2.6|2013|U07m|18XAG04|2.7|3.0|2.1|3.3|4.9|5.1|9.0|12.7|42.72|90.77|18XAG04|6.0|8.6|8.7|7.5|2.2|3.9|0.0|0.0|18XAG04|6|36.9|4.61|0.56|14.19|3.23|0.21|38.75|11.99
154|1|9|9|7|8|8|2.2|2013|U07m|18XAG04|4.1|2.6|2.0|2.4|2.6|5.4|3.2|12.7|35.17|54.01|18XAG04|2.6|8.7|7.5|9.3|5.3|3.0|3.9|0.0|18XAG04|7|40.3|5.04|0.44|18.32|3.34|0.14|57.33|11.08
155|1|9|9|8|8|8|5.3|2013|U07m|18XAG04|6.4|5.3|3.3|6.5|3.8|6.7|5.7|7.3|45.06|88.39|18XAG04|2.2|7.5|9.3|5.0|7.3|4.7|3.0|3.9|18XAG04|8|42.9|5.36|0.99|8.09|9.72|0.83|9.69|28.42
156|1|9|9|9|8|8|7.3|2013|U07m|82XAA04|5.2|5.6|5.3|6.4|5.1|8.3|5.5|9.0|50.41|109.41|82XAA04|5.3|9.3|5.0|7.2|5.7|3.9|4.7|3.0|82XAA04|8|44.1|5.51|1.32|6.04|11.78|1.58|5.07|40.24
157|1|9|9|10|8|8|5.7|2013|U07m|82XAA04|3.9|6.8|4.0|8.0|4.0|6.3|5.3|7.0|45.26|85.09|82XAA04|7.3|5.0|7.2|3.4|7.1|5.9|3.9|4.7|82XAA04|8|44.5|5.56|1.02|7.81|8.83|0.98|8.13|31.71
158|1|9|9|11|8|8|7.1|2013|U07m|82XAA04|5.0|6.3|6.1|8.1|4.9|12.7|4.9|8.2|56.31|129.43|82XAA04|5.7|7.2|3.4|4.0|5.9|0.0|5.9|3.9|82XAA04|7|36.0|4.5|1.58|5.07|10.32|2.05|3.9|31.95
159|1|9|9|12|8|8|5.9|2013|U07m|82XAA04|4.1|8.1|5.4|5.7|4.3|5.1|9.0|6.4|47.98|99.79|82XAA04|7.1|3.4|4.0|7.2|6.5|8.9|0.0|5.9|82XAA04|7|43.0|5.38|1.1|7.29|7.43|0.97|8.22|31.71
160|1|9|9|13|8|8|6.5|2013|U07m|81XAA04|4.7|7.9|4.3|6.2|4.8|5.9|3.8|12.7|50.32|101.25|81XAA04|5.9|4.0|7.2|6.8|5.7|7.5|8.9|0.0|81XAA04|7|46.0|5.75|1.13|7.08|7.32|1.07|7.5|37.38
161|1|9|9|14|8|8|5.7|2013|U07m|81XAA04|4.2|5.6|4.1|5.9|9.0|5.2|3.9|5.0|42.91|81.84|81XAA04|6.5|7.2|6.8|6.6|0.0|8.2|7.5|8.9|81XAA04|7|51.7|6.46|0.88|9.07|5.47|0.67|11.9|36.84
162|1|9|9|15|8|8|0.0|2013|U07m|81XAA04|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|81XAA04|5.7|6.8|6.6|3.9|3.5|9.9|8.2|7.5|81XAA04|8|52.1|6.51|0.0|0.0|0.0|0.0|0.0|0.0
163|1|9|9|16|8|8|3.5|2013|U07m|81XAA04|9.0|4.4|4.3|3.7|3.3|12.7|2.4|3.8|43.58|71.27|81XAA04|0.0|6.6|3.9|8.4|6.1|0.0|9.9|8.2|81XAA04|6|43.1|5.39|0.65|12.31|3.2|0.3|27.08|18.86
164|1|9|9|17|8|8|6.1|2013|U07m|84XAA04|5.7|7.8|3.8|6.9|4.3|7.0|9.0|4.9|49.37|104.16|84XAA04|3.5|3.9|8.4|5.1|6.6|5.0|0.0|9.9|84XAA04|7|42.4|5.3|1.15|6.95|7.99|1.02|7.81|32.33
165|1|9|9|18|8|8|6.6|2013|U07m|84XAA04|4.7|5.6|5.1|5.8|9.0|7.6|5.1|12.7|55.6|130.22|84XAA04|6.1|8.4|5.1|7.8|0.0|4.5|5.0|0.0|84XAA04|6|36.9|4.61|1.43|5.59|6.79|1.45|5.51|30.44
166|1|9|9|19|8|8|0.0|2013|U07m|84XAA04|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|84XAA04|6.6|5.1|7.8|10.6|4.5|8.0|4.5|5.0|84XAA04|8|52.1|6.51|0.0|0.0|0.0|0.0|0.0|0.0
167|1|9|9|20|8|8|4.5|2013|U07m|84XAA04|9.0|4.7|2.7|8.5|5.3|7.3|3.2|6.4|47.16|93.23|84XAA04|0.0|7.8|10.6|2.2|3.1|3.3|8.0|4.5|84XAA04|7|39.5|4.94|0.91|8.78|7.42|0.57|13.96|22.22
168|1|9|9|21|8|8|3.1|2013|U07m|85XAA04|3.7|2.9|5.3|12.7|9.0|12.7|4.4|3.6|54.19|143.5|85XAA04|4.5|10.6|2.2|0|0|0|3.3|8.0|85XAA04|5|28.6|3.58|0.87|9.23|3.72|0.36|22.1|11.08
169|1|9|9|1|9|9|0.0|2013|U07m|85XAA04|0|0|0.0|0|0|0|0.0|0|0|0|85XAA04|0|0|9.3|0.0|0.0|0.0|2.4|0|85XAA04|2|11.7|1.46|0.0|0.0|0.0|0.0|0.0|0.0
170|1|9|9|2|9|9|0.0|2013|U07m|85XAA04|0|0.0|0|0.0|0|0.0|0|0.0|0|0|85XAA04|0.0|9.3|0.0|5.4|0.0|1.5|0.0|2.4|85XAA04|4|18.6|2.33|0.0|0.0|0.0|0.0|0.0|0.0
171|1|9|9|3|9|9|0.0|2013|U07m|85XAA04|0|0|0.0|0.0|0|0.0|0.0|0|0|0|85XAA04|0.0|0.0|5.4|9.0|0.0|2.4|1.5|0.0|85XAA04|4|18.3|2.29|0.0|0.0|0.0|0.0|0.0|0.0
172|1|9|9|4|9|9|0.0|2013|U07m|85XAA04|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|85XAA04|0.0|5.4|9.0|4.8|8.6|6.0|2.4|1.5|85XAA04|7|37.7|4.71|0.0|0.0|0.0|0.0|0.0|0.0
173|1|9|9|5|9|9|8.6|2013|U07m|80XAA04|9.0|6.2|5.8|8.9|4.5|9.8|5.3|10.0|59.39|148.83|80XAA04|0.0|9.0|4.8|3.7|8.7|2.6|6.0|2.4|80XAA04|7|37.2|4.65|1.85|4.33|14.38|2.45|3.27|39.99
174|1|9|9|6|9|9|8.7|2013|U07m|80XAA04|4.5|8.2|6.3|8.3|4.8|10.2|6.9|7.5|56.82|137.01|80XAA04|8.6|4.8|3.7|4.6|7.5|2.2|2.6|6.0|80XAA04|8|40.0|5.0|1.74|4.6|16.98|2.57|3.11|43.5
175|1|9|9|7|9|9|7.5|2013|U07m|80XAA04|4.2|8.5|5.6|9.1|4.0|7.5|7.0|9.5|55.25|126.33|80XAA04|8.7|3.7|4.6|3.0|9.3|5.3|2.2|2.6|80XAA04|8|39.4|4.93|1.52|5.25|15.53|1.83|4.37|36.94
176|1|9|9|8|9|9|9.3|2013|U07m|80XAA04|5.0|8.5|6.8|9.2|5.9|7.1|5.7|10.3|58.49|144.76|80XAA04|7.5|4.6|3.0|3.6|5.0|7.3|5.3|2.2|80XAA04|8|38.5|4.81|1.93|4.14|18.06|3.29|2.43|44.76
177|1|9|9|9|9|9|5.0|2013|U07m|84XAA04|3.1|8.0|5.2|12.7|3.7|5.9|3.7|6.2|48.54|94.03|84XAA04|9.3|3.0|3.6|0.0|7.2|5.7|7.3|5.3|84XAA04|7|41.4|5.17|0.97|8.28|6.79|0.73|10.97|25.88
178|1|9|9|10|9|9|7.2|2013|U07m|84XAA04|5.3|8.5|9.0|8.2|6.1|6.4|5.0|6.3|54.84|134.98|84XAA04|5.0|3.6|0.0|4.0|3.4|7.1|5.7|7.3|84XAA04|7|36.1|4.51|1.6|5.01|10.62|2.06|3.89|32.49
179|1|9|9|11|9|9|3.4|2013|U07m|84XAA04|2.9|12.7|4.1|12.7|4.1|4.7|2.9|4.8|48.94|90.17|84XAA04|7.2|0.0|4.0|0.0|4.0|5.9|7.1|5.7|84XAA04|6|33.9|4.24|0.8|9.97|3.82|0.46|17.44|14.41
180|1|9|9|12|9|9|4.0|2013|U07m|84XAA04|4.9|6.4|9.0|8.5|3.2|4.8|3.6|4.6|45.0|93.37|84XAA04|3.4|4.0|0.0|2.0|7.2|6.5|5.9|7.1|84XAA04|7|36.1|4.51|0.89|9.03|6.59|0.61|13.18|18.05
181|1|9|9|13|9|9|7.2|2013|U07m|80XAA04|5.8|12.7|7.0|12.7|4.6|7.1|4.7|7.0|61.74|159.77|80XAA04|4.0|0.0|2.0|0.0|6.8|5.7|6.5|5.9|80XAA04|6|30.9|3.86|1.86|4.29|10.05|2.36|3.39|27.81
182|1|9|9|14|9|9|6.8|2013|U07m|80XAA04|4.4|9.8|9.0|12.7|4.6|12.7|4.9|6.5|64.63|171.45|80XAA04|7.2|2.0|0.0|0.0|6.6|0.0|5.7|6.5|80XAA04|5|28.0|3.5|1.94|4.12|7.61|2.12|3.77|23.8
183|1|9|9|15|9|9|6.6|2013|U07m|80XAA04|4.4|12.7|9.0|12.7|5.7|8.3|9.0|6.8|68.69|201.94|80XAA04|6.8|0.0|0.0|0.0|3.9|3.5|0.0|5.7|80XAA04|4|19.9|2.49|2.65|3.02|5.71|3.28|2.44|16.42
184|1|9|9|16|9|9|3.9|2013|U07m|80XAA04|3.3|12.7|9.0|4.2|2.9|5.0|4.7|12.7|54.57|122.89|80XAA04|6.6|0.0|0.0|7.9|8.4|6.1|3.5|0.0|80XAA04|5|32.5|4.06|0.96|8.33|3.3|0.54|14.86|15.84
185|1|9|9|17|9|9|8.4|2013|U07m|83XAA04|6.1|12.7|4.6|12.7|5.6|7.1|5.2|9.0|63.17|157.94|83XAA04|3.9|0.0|7.9|0.0|5.1|6.6|6.1|3.5|83XAA04|6|33.1|4.14|2.03|3.94|9.91|2.87|2.79|34.76
186|1|9|9|18|9|9|5.1|2013|U07m|83XAA04|3.4|5.0|9.0|6.0|3.6|12.7|3.9|5.8|49.35|97.0|83XAA04|8.4|7.9|0.0|5.8|7.8|0.0|6.6|6.1|83XAA04|6|42.6|5.33|0.96|8.35|4.39|0.68|11.85|27.16
