id|setid|long_ft|short_ft|row|col|block|dbh|year|site|name
1375|6|9|9|10|6|6|3|2008-10-10|Mi-site|18XAG04
1376|6|9|9|11|6|6|0.7|2008-10-10|Mi-site|18XAG04
1377|6|9|9|12|6|6|2.1|2008-10-10|Mi-site|18XAG04
1378|6|9|9|13|6|6|0.2|2008-10-10|Mi-site|1XTE04
1379|6|9|9|14|6|6|0.5|2008-10-10|Mi-site|1XTE04
1380|6|9|9|15|6|6|0|2008-10-10|Mi-site|1XTE04
1381|6|9|9|16|6|6|1.3|2008-10-10|Mi-site|1XTE04
1382|6|9|9|17|6|6|2.8|2008-10-10|Mi-site|82XAA04
1383|6|9|9|18|6|6|3.3|2008-10-10|Mi-site|82XAA04
1384|6|9|9|19|6|6|2.8|2008-10-10|Mi-site|82XAA04
1385|6|9|9|20|6|6|3.9|2008-10-10|Mi-site|82XAA04
1386|6|9|9|21|6|6|3.6|2008-10-10|Mi-site|NM6
1387|6|9|9|1|7|7|3.6|2008-10-10|Mi-site|83XAA04
1388|6|9|9|2|7|7|3.8|2008-10-10|Mi-site|83XAA04
1389|6|9|9|3|7|7|3|2008-10-10|Mi-site|83XAA04
1390|6|9|9|4|7|7|3.9|2008-10-10|Mi-site|83XAA04
1391|6|9|9|5|7|7|0.5|2008-10-10|Mi-site|2XT4E04
1392|6|9|9|6|7|7|0|2008-10-10|Mi-site|2XT4E04
1393|6|9|9|7|7|7|1.5|2008-10-10|Mi-site|2XT4E04
1394|6|9|9|8|7|7|2|2008-10-10|Mi-site|2XT4E04
1395|6|9|9|9|7|7|2|2008-10-10|Mi-site|17XGA04
1396|6|9|9|10|7|7|1.5|2008-10-10|Mi-site|17XGA04
1397|6|9|9|11|7|7|2.1|2008-10-10|Mi-site|17XGA04
1398|6|9|9|12|7|7|0.3|2008-10-10|Mi-site|17XGA04
1399|6|9|9|13|7|7|4.2|2008-10-10|Mi-site|83XAA04
1400|6|9|9|14|7|7|3.9|2008-10-10|Mi-site|83XAA04
1401|6|9|9|15|7|7|4.3|2008-10-10|Mi-site|83XAA04
1402|6|9|9|16|7|7|4|2008-10-10|Mi-site|83XAA04
1403|6|9|9|17|7|7|0.7|2008-10-10|Mi-site|81XAA04
1404|6|9|9|18|7|7|2.4|2008-10-10|Mi-site|81XAA04
1405|6|9|9|19|7|7|2.4|2008-10-10|Mi-site|81XAA04
1406|6|9|9|20|7|7|3.9|2008-10-10|Mi-site|81XAA04
1407|6|9|9|21|7|7|1.6|2008-10-10|Mi-site|85XAA04
1408|6|9|9|1|8|8|1|2008-10-10|Mi-site|1XTE04
1409|6|9|9|2|8|8|0|2008-10-10|Mi-site|1XTE04
1410|6|9|9|3|8|8|0.6|2008-10-10|Mi-site|1XTE04
1411|6|9|9|4|8|8|1|2008-10-10|Mi-site|1XTE04
1412|6|9|9|5|8|8|2.3|2008-10-10|Mi-site|18XAG04
1413|6|9|9|6|8|8|1.2|2008-10-10|Mi-site|18XAG04
1414|6|9|9|7|8|8|1.5|2008-10-10|Mi-site|18XAG04
1415|6|9|9|8|8|8|2.8|2008-10-10|Mi-site|18XAG04
1416|6|9|9|9|8|8|4.2|2008-10-10|Mi-site|82XAA04
1417|6|9|9|10|8|8|3.3|2008-10-10|Mi-site|82XAA04
1418|6|9|9|11|8|8|3.7|2008-10-10|Mi-site|82XAA04
1419|6|9|9|12|8|8|2.8|2008-10-10|Mi-site|82XAA04
1420|6|9|9|13|8|8|2.8|2008-10-10|Mi-site|81XAA04
1421|6|9|9|14|8|8|2.7|2008-10-10|Mi-site|81XAA04
1422|6|9|9|15|8|8|0|2008-10-10|Mi-site|81XAA04
1423|6|9|9|16|8|8|2.2|2008-10-10|Mi-site|81XAA04
1424|6|9|9|17|8|8|3|2008-10-10|Mi-site|84XAA04
1425|6|9|9|18|8|8|2.7|2008-10-10|Mi-site|84XAA04
1426|6|9|9|19|8|8|1.8|2008-10-10|Mi-site|84XAA04
1427|6|9|9|20|8|8|2.3|2008-10-10|Mi-site|84XAA04
1428|6|9|9|21|8|8|1.4|2008-10-10|Mi-site|85XAA04
1429|6|9|9|1|9|9|0.7|2008-10-10|Mi-site|85XAA04
1430|6|9|9|2|9|9|1.5|2008-10-10|Mi-site|85XAA04
1431|6|9|9|3|9|9|0.2|2008-10-10|Mi-site|85XAA04
1432|6|9|9|4|9|9|0|2008-10-10|Mi-site|85XAA04
1433|6|9|9|5|9|9|4.3|2008-10-10|Mi-site|80XAA04
1434|6|9|9|6|9|9|3.8|2008-10-10|Mi-site|80XAA04
1435|6|9|9|7|9|9|3.7|2008-10-10|Mi-site|80XAA04
1436|6|9|9|8|9|9|4.7|2008-10-10|Mi-site|80XAA04
1437|6|9|9|9|9|9|2.6|2008-10-10|Mi-site|84XAA04
1438|6|9|9|10|9|9|3.4|2008-10-10|Mi-site|84XAA04
1439|6|9|9|11|9|9|2.1|2008-10-10|Mi-site|84XAA04
1440|6|9|9|12|9|9|1.4|2008-10-10|Mi-site|84XAA04
1441|6|9|9|13|9|9|3|2008-10-10|Mi-site|80XAA04
1442|6|9|9|14|9|9|3.1|2008-10-10|Mi-site|80XAA04
1443|6|9|9|15|9|9|2.9|2008-10-10|Mi-site|80XAA04
1444|6|9|9|16|9|9|1.7|2008-10-10|Mi-site|80XAA04
1445|6|9|9|17|9|9|4|2008-10-10|Mi-site|83XAA04
1446|6|9|9|18|9|9|2.7|2008-10-10|Mi-site|83XAA04
1447|6|9|9|19|9|9|4|2008-10-10|Mi-site|83XAA04
1448|6|9|9|20|9|9|4.2|2008-10-10|Mi-site|83XAA04
1449|6|9|9|21|9|9|1.2|2008-10-10|Mi-site|85XAA04
1450|6|9|9|1|10|10|3.2|2008-10-10|Mi-site|84XAA04
1451|6|9|9|2|10|10|1|2008-10-10|Mi-site|84XAA04
1452|6|9|9|3|10|10|2.3|2008-10-10|Mi-site|84XAA04
1453|6|9|9|4|10|10|3.7|2008-10-10|Mi-site|84XAA04
1454|6|9|9|5|10|10|2.8|2008-10-10|Mi-site|17XGA04
1455|6|9|9|6|10|10|2.2|2008-10-10|Mi-site|17XGA04
1456|6|9|9|7|10|10|2.5|2008-10-10|Mi-site|17XGA04
1457|6|9|9|8|10|10|2.2|2008-10-10|Mi-site|17XGA04
1458|6|9|9|9|10|10|1.7|2008-10-10|Mi-site|2XT4E04
1459|6|9|9|10|10|10|0|2008-10-10|Mi-site|2XT4E04
1460|6|9|9|11|10|10|1.7|2008-10-10|Mi-site|2XT4E04
1461|6|9|9|12|10|10|0|2008-10-10|Mi-site|2XT4E04
1462|6|9|9|13|10|10|1|2008-10-10|Mi-site|85XAA04
1463|6|9|9|14|10|10|0|2008-10-10|Mi-site|85XAA04
1464|6|9|9|15|10|10|0.7|2008-10-10|Mi-site|85XAA04
1465|6|9|9|16|10|10|1|2008-10-10|Mi-site|85XAA04
1466|6|9|9|17|10|10|3.5|2008-10-10|Mi-site|80XAA04
1467|6|9|9|18|10|10|0.9|2008-10-10|Mi-site|80XAA04
1468|6|9|9|19|10|10|2.4|2008-10-10|Mi-site|80XAA04
1469|6|9|9|20|10|10|1.7|2008-10-10|Mi-site|80XAA04
1470|6|9|9|21|10|10|0.4|2008-10-10|Mi-site|85XAA04
1471|6|9|9|1|11|11|2.7|2008-10-10|Mi-site|NM6
1472|6|9|9|2|11|11|3.4|2008-10-10|Mi-site|NM6
1473|6|9|9|3|11|11|2.6|2008-10-10|Mi-site|NM6
1474|6|9|9|4|11|11|2.6|2008-10-10|Mi-site|NM6
1475|6|9|9|5|11|11|3|2008-10-10|Mi-site|NM6
1476|6|9|9|6|11|11|3|2008-10-10|Mi-site|NM6
1477|6|9|9|7|11|11|3.4|2008-10-10|Mi-site|NM6
1478|6|9|9|8|11|11|4.8|2008-10-10|Mi-site|NM6
1479|6|9|9|9|11|11|0|2008-10-10|Mi-site|NM6
1480|6|9|9|10|11|11|3.3|2008-10-10|Mi-site|NM6
1481|6|9|9|11|11|11|3.4|2008-10-10|Mi-site|NM6
1482|6|9|9|12|11|11|3.5|2008-10-10|Mi-site|NM6
1483|6|9|9|13|11|11|1.5|2008-10-10|Mi-site|NM6
1484|6|9|9|14|11|11|0.8|2008-10-10|Mi-site|NM6
1485|6|9|9|15|11|11|2.1|2008-10-10|Mi-site|NM6
1486|6|9|9|16|11|11|2.4|2008-10-10|Mi-site|NM6
1487|6|9|9|17|11|11|3.5|2008-10-10|Mi-site|NM6
1488|6|9|9|18|11|11|3.2|2008-10-10|Mi-site|NM6
1489|6|9|9|19|11|11|2.7|2008-10-10|Mi-site|NM6
1490|6|9|9|20|11|11|1.9|2008-10-10|Mi-site|NM6
1491|6|9|9|21|11|11|1.5|2008-10-10|Mi-site|NM6
1492|6|9|9|1|12|12|3.1|2008-10-10|Mi-site|NM6
1493|6|9|9|2|12|12|3.4|2008-10-10|Mi-site|NM6
1494|6|9|9|3|12|12|2.7|2008-10-10|Mi-site|NM6
1495|6|9|9|4|12|12|2.5|2008-10-10|Mi-site|NM6
1496|6|9|9|5|12|12|3|2008-10-10|Mi-site|NM6
1497|6|9|9|6|12|12|4.1|2008-10-10|Mi-site|NM6
1498|6|9|9|7|12|12|4|2008-10-10|Mi-site|NM6
1499|6|9|9|8|12|12|3.5|2008-10-10|Mi-site|NM6
1500|6|9|9|9|12|12|2.4|2008-10-10|Mi-site|NM6
1501|6|9|9|10|12|12|1.4|2008-10-10|Mi-site|NM6
1502|6|9|9|11|12|12|3.9|2008-10-10|Mi-site|NM6
1503|6|9|9|12|12|12|1.3|2008-10-10|Mi-site|NM6
1504|6|9|9|13|12|12|0.7|2008-10-10|Mi-site|NM6
1505|6|9|9|14|12|12|2.9|2008-10-10|Mi-site|NM6
1506|6|9|9|15|12|12|1.9|2008-10-10|Mi-site|NM6
1507|6|9|9|16|12|12|1.3|2008-10-10|Mi-site|NM6
1508|6|9|9|17|12|12|1.6|2008-10-10|Mi-site|NM6
1509|6|9|9|18|12|12|2|2008-10-10|Mi-site|NM6
1510|6|9|9|19|12|12|1.6|2008-10-10|Mi-site|NM6
1511|6|9|9|20|12|12|2.7|2008-10-10|Mi-site|NM6
1512|6|9|9|21|12|12|2.2|2008-10-10|Mi-site|NM6
